Region,Country,Year,Age,Gender,Literacy rate
Central and Southern Asia,Uzbekistan,2013,65+,total,0.999095
Central and Southern Asia,Uzbekistan,2014,15+,female,0.9997598999999999
Central and Southern Asia,Uzbekistan,2014,15+,male,0.9998519
Central and Southern Asia,Uzbekistan,2014,15+,total,0.9998054999999999
Central and Southern Asia,Uzbekistan,2014,15-24,female,1.0
Central and Southern Asia,Uzbekistan,2014,15-24,male,1.0
Central and Southern Asia,Uzbekistan,2014,15-24,total,1.0
Central and Southern Asia,Uzbekistan,2014,25-64,female,1.0
Central and Southern Asia,Uzbekistan,2014,25-64,male,1.0
Central and Southern Asia,Uzbekistan,2014,25-64,total,1.0
Central and Southern Asia,Uzbekistan,2014,65+,female,0.9962151
Central and Southern Asia,Uzbekistan,2014,65+,male,0.9970673999999999
Central and Southern Asia,Uzbekistan,2014,65+,total,0.9965887999999999
Central and Southern Asia,Uzbekistan,2015,15+,female,0.9997577
Central and Southern Asia,Uzbekistan,2015,15+,male,0.9999204
Central and Southern Asia,Uzbekistan,2015,15+,total,0.9998383
Central and Southern Asia,Uzbekistan,2015,15-24,female,1.0
Central and Southern Asia,Uzbekistan,2015,15-24,male,1.0
Central and Southern Asia,Uzbekistan,2015,15-24,total,1.0
Central and Southern Asia,Uzbekistan,2015,25-64,female,1.0
Central and Southern Asia,Uzbekistan,2015,25-64,male,1.0
Central and Southern Asia,Uzbekistan,2015,25-64,total,1.0
Central and Southern Asia,Uzbekistan,2015,65+,female,0.996261
Central and Southern Asia,Uzbekistan,2015,65+,male,0.9984595
Central and Southern Asia,Uzbekistan,2015,65+,total,0.9972266999999999
Central and Southern Asia,Uzbekistan,2016,15+,female,0.9997841
Central and Southern Asia,Uzbekistan,2016,15+,male,0.9999487
Central and Southern Asia,Uzbekistan,2016,15+,total,0.9998657
Central and Southern Asia,Uzbekistan,2016,15-24,female,1.0
Central and Southern Asia,Uzbekistan,2016,15-24,male,1.0
Central and Southern Asia,Uzbekistan,2016,15-24,total,1.0
Central and Southern Asia,Uzbekistan,2016,25-64,female,1.0
Central and Southern Asia,Uzbekistan,2016,25-64,male,1.0
Central and Southern Asia,Uzbekistan,2016,25-64,total,1.0
,Uzbekistan,2016,65+,female,0.9966974999999999
,Uzbekistan,2016,65+,male,0.9990176
,Uzbekistan,2016,65+,total,0.9977187999999999
Eastern and South-Eastern Asia,Brunei Darussalam,2011,15+,female,0.9465247999999999
Eastern and South-Eastern Asia,Brunei Darussalam,2011,15+,male,0.9742816000000001
Eastern and South-Eastern Asia,Brunei Darussalam,2011,15+,total,0.9608556
Eastern and South-Eastern Asia,Brunei Darussalam,2011,15-24,female,0.9954605999999999
Eastern and South-Eastern Asia,Brunei Darussalam,2011,15-24,male,0.9919989
Eastern and South-Eastern Asia,Brunei Darussalam,2011,15-24,total,0.9936677
Eastern and South-Eastern Asia,Brunei Darussalam,2011,25-64,female,0.965837
Eastern and South-Eastern Asia,Brunei Darussalam,2011,25-64,male,0.9783945
Eastern and South-Eastern Asia,Brunei Darussalam,2011,25-64,total,0.9723413999999999
Eastern and South-Eastern Asia,Brunei Darussalam,2011,65+,female,0.43755229999999995
Eastern and South-Eastern Asia,Brunei Darussalam,2011,65+,male,0.8081864
Eastern and South-Eastern Asia,Brunei Darussalam,2011,65+,total,0.6164551
Eastern and South-Eastern Asia,Brunei Darussalam,2018,15+,female,0.9630126
Eastern and South-Eastern Asia,Brunei Darussalam,2018,15+,male,0.9805362
Eastern and South-Eastern Asia,Brunei Darussalam,2018,15+,total,0.9721411000000001
Eastern and South-Eastern Asia,Brunei Darussalam,2018,15-24,female,0.9978966
Eastern and South-Eastern Asia,Brunei Darussalam,2018,15-24,male,0.9963516
Eastern and South-Eastern Asia,Brunei Darussalam,2018,15-24,total,0.9970894
Eastern and South-Eastern Asia,Brunei Darussalam,2018,25-64,female,0.980621
Eastern and South-Eastern Asia,Brunei Darussalam,2018,25-64,male,0.9822333999999999
Eastern and South-Eastern Asia,Brunei Darussalam,2018,25-64,total,0.9814647
Eastern and South-Eastern Asia,Brunei Darussalam,2018,65+,female,0.6677024
Eastern and South-Eastern Asia,Brunei Darussalam,2018,65+,male,0.9030429999999999
Eastern and South-Eastern Asia,Brunei Darussalam,2018,65+,total,0.7821901
Eastern and South-Eastern Asia,Cambodia,2014,15+,female,0.7178180000000001
Eastern and South-Eastern Asia,Cambodia,2014,15+,male,0.8481415
Eastern and South-Eastern Asia,Cambodia,2014,15+,total,0.7805509
Eastern and South-Eastern Asia,Cambodia,2014,15-24,female,0.9037225999999999
Eastern and South-Eastern Asia,Cambodia,2014,15-24,male,0.8992461
Eastern and South-Eastern Asia,Cambodia,2014,15-24,total,0.9014187
Eastern and South-Eastern Asia,Cambodia,2014,25-64,female,0.6816519
Eastern and South-Eastern Asia,Cambodia,2014,25-64,male,0.8304248
Eastern and South-Eastern Asia,Cambodia,2014,25-64,total,0.7519058
Eastern and South-Eastern Asia,Cambodia,2014,65+,female,0.2841379
Eastern and South-Eastern Asia,Cambodia,2014,65+,male,0.730549
Eastern and South-Eastern Asia,Cambodia,2014,65+,total,0.46568089999999995
Eastern and South-Eastern Asia,Cambodia,2015,15+,female,0.7503386999999999
Eastern and South-Eastern Asia,Cambodia,2015,15+,male,0.8653244
Eastern and South-Eastern Asia,Cambodia,2015,15+,total,0.8052649
Eastern and South-Eastern Asia,Cambodia,2015,15-24,female,0.9257328
Eastern and South-Eastern Asia,Cambodia,2015,15-24,male,0.9186412
Eastern and South-Eastern Asia,Cambodia,2015,15-24,total,0.9221236
Eastern and South-Eastern Asia,Cambodia,2015,25-64,female,0.7191506
Eastern and South-Eastern Asia,Cambodia,2015,25-64,male,0.8465119
Eastern and South-Eastern Asia,Cambodia,2015,25-64,total,0.7790834
Eastern and South-Eastern Asia,Cambodia,2015,65+,female,0.3685877
Eastern and South-Eastern Asia,Cambodia,2015,65+,male,0.7689028
Eastern and South-Eastern Asia,Cambodia,2015,65+,total,0.530784
Eastern and South-Eastern Asia,China,2010,15+,female,0.9271123
Eastern and South-Eastern Asia,China,2010,15+,male,0.9747946000000001
Eastern and South-Eastern Asia,China,2010,15+,total,0.9512448
Eastern and South-Eastern Asia,China,2010,15-24,female,0.9959304
Eastern and South-Eastern Asia,China,2010,15-24,male,0.9968962
Eastern and South-Eastern Asia,China,2010,15-24,total,0.9964229
Eastern and South-Eastern Asia,China,2010,25-64,female,0.9560949999999999
Eastern and South-Eastern Asia,China,2010,25-64,male,0.9849897
Eastern and South-Eastern Asia,China,2010,25-64,total,0.9707986
Eastern and South-Eastern Asia,China,2010,65+,female,0.6264322
Eastern and South-Eastern Asia,China,2010,65+,male,0.8606095
Eastern and South-Eastern Asia,China,2010,65+,total,0.7390746
Eastern and South-Eastern Asia,China,2018,15+,female,0.9515933
Eastern and South-Eastern Asia,China,2018,15+,male,0.9846653999999999
Eastern and South-Eastern Asia,China,2018,15+,total,0.9684089
Eastern and South-Eastern Asia,China,2018,15-24,female,0.9978338
Eastern and South-Eastern Asia,China,2018,15-24,male,0.9978378999999999
Eastern and South-Eastern Asia,China,2018,15-24,total,0.9978360000000001
Eastern and South-Eastern Asia,China,2018,25-64,female,0.9769209
Eastern and South-Eastern Asia,China,2018,25-64,male,0.9914399
Eastern and South-Eastern Asia,China,2018,25-64,total,0.9843371000000001
Eastern and South-Eastern Asia,China,2018,65+,female,0.7796913999999999
Eastern and South-Eastern Asia,China,2018,65+,male,0.9282899
Eastern and South-Eastern Asia,China,2018,65+,total,0.8495440000000001
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15+,female,0.9373191
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15+,male,0.9775129
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15+,total,0.9564004
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15-24,female,0.9969007999999999
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15-24,male,0.9965497000000001
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15-24,total,0.996729
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,25-64,female,0.9621939
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,25-64,male,0.9821971
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,25-64,total,0.9716706
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,65+,female,0.5973218
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,65+,male,0.8847441
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,65+,total,0.7263037
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15+,female,0.9503257
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15+,male,0.9818591999999999
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15+,total,0.9653849
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15-24,female,0.9986617
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15-24,male,0.9972689
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15-24,total,0.9979874
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,25-64,female,0.9728182
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,25-64,male,0.9882016
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,25-64,total,0.9801514
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,65+,female,0.7206239999999999
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,65+,male,0.9132673
Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,65+,total,0.8120001000000001
Eastern and South-Eastern Asia,Indonesia,2011,15+,female,0.900687
Eastern and South-Eastern Asia,Indonesia,2011,15+,male,0.9559108999999999
Eastern and South-Eastern Asia,Indonesia,2011,15+,total,0.9281191
Eastern and South-Eastern Asia,Indonesia,2011,15-24,female,0.987518
Eastern and South-Eastern Asia,Indonesia,2011,15-24,male,0.9880384
Eastern and South-Eastern Asia,Indonesia,2011,15-24,total,0.9877800000000001
Eastern and South-Eastern Asia,Indonesia,2011,25-64,female,0.9134358
Eastern and South-Eastern Asia,Indonesia,2011,25-64,male,0.9597387999999999
Eastern and South-Eastern Asia,Indonesia,2011,25-64,total,0.9365473
Eastern and South-Eastern Asia,Indonesia,2011,65+,female,0.5210839
Eastern and South-Eastern Asia,Indonesia,2011,65+,male,0.7926775
Eastern and South-Eastern Asia,Indonesia,2011,65+,total,0.6432846999999999
Eastern and South-Eastern Asia,Indonesia,2014,15+,female,0.934509
Eastern and South-Eastern Asia,Indonesia,2014,15+,male,0.9679101
Eastern and South-Eastern Asia,Indonesia,2014,15+,total,0.9511622
Eastern and South-Eastern Asia,Indonesia,2014,15-24,female,0.9967883000000001
Eastern and South-Eastern Asia,Indonesia,2014,15-24,male,0.9968156
Eastern and South-Eastern Asia,Indonesia,2014,15-24,total,0.9968022000000001
Eastern and South-Eastern Asia,Indonesia,2014,25-64,female,0.9432201
Eastern and South-Eastern Asia,Indonesia,2014,25-64,male,0.9761209
Eastern and South-Eastern Asia,Indonesia,2014,25-64,total,0.9596859999999999
Eastern and South-Eastern Asia,Indonesia,2014,65+,female,0.6779959
Eastern and South-Eastern Asia,Indonesia,2014,65+,male,0.7680862
Eastern and South-Eastern Asia,Indonesia,2014,65+,total,0.7181034
Eastern and South-Eastern Asia,Indonesia,2015,15+,female,0.9333571
Eastern and South-Eastern Asia,Indonesia,2015,15+,male,0.9710652000000001
Eastern and South-Eastern Asia,Indonesia,2015,15+,total,0.9521793
Eastern and South-Eastern Asia,Indonesia,2015,15-24,female,0.9963702000000001
Eastern and South-Eastern Asia,Indonesia,2015,15-24,male,0.9970176
Eastern and South-Eastern Asia,Indonesia,2015,15-24,total,0.9967007
Eastern and South-Eastern Asia,Indonesia,2015,25-64,female,0.9526534
Eastern and South-Eastern Asia,Indonesia,2015,25-64,male,0.9768454
Eastern and South-Eastern Asia,Indonesia,2015,25-64,total,0.9647624
Eastern and South-Eastern Asia,Indonesia,2015,65+,female,0.5885918
Eastern and South-Eastern Asia,Indonesia,2015,65+,male,0.8174557
Eastern and South-Eastern Asia,Indonesia,2015,65+,total,0.6917215
Eastern and South-Eastern Asia,Indonesia,2016,15+,female,0.9358692000000001
Eastern and South-Eastern Asia,Indonesia,2016,15+,male,0.9717444000000001
Eastern and South-Eastern Asia,Indonesia,2016,15+,total,0.9537697
Eastern and South-Eastern Asia,Indonesia,2016,15-24,female,0.9965351
Eastern and South-Eastern Asia,Indonesia,2016,15-24,male,0.9968345
Eastern and South-Eastern Asia,Indonesia,2016,15-24,total,0.9966881
Eastern and South-Eastern Asia,Indonesia,2016,25-64,female,0.9557161999999999
Eastern and South-Eastern Asia,Indonesia,2016,25-64,male,0.9782129999999999
Eastern and South-Eastern Asia,Indonesia,2016,25-64,total,0.9669641
Eastern and South-Eastern Asia,Indonesia,2016,65+,female,0.6020163000000001
Eastern and South-Eastern Asia,Indonesia,2016,65+,male,0.8194724999999999
Eastern and South-Eastern Asia,Indonesia,2016,65+,total,0.7005508
Eastern and South-Eastern Asia,Indonesia,2018,15+,female,0.9399218
Eastern and South-Eastern Asia,Indonesia,2018,15+,male,0.9733134
Eastern and South-Eastern Asia,Indonesia,2018,15+,total,0.9565855999999999
Eastern and South-Eastern Asia,Indonesia,2018,15-24,female,0.9969625000000001
Eastern and South-Eastern Asia,Indonesia,2018,15-24,male,0.9971747999999999
Eastern and South-Eastern Asia,Indonesia,2018,15-24,total,0.9970708
Eastern and South-Eastern Asia,Indonesia,2018,25-64,female,0.9565632
Eastern and South-Eastern Asia,Indonesia,2018,25-64,male,0.9787111000000001
Eastern and South-Eastern Asia,Indonesia,2018,25-64,total,0.9676345000000001
Eastern and South-Eastern Asia,Indonesia,2018,65+,female,0.6559053
Eastern and South-Eastern Asia,Indonesia,2018,65+,male,0.8460673
Eastern and South-Eastern Asia,Indonesia,2018,65+,total,0.7434253
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15+,female,0.49723080000000003
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15+,male,0.6735858
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15+,total,0.5828793999999999
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15-24,female,0.6705378000000001
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15-24,male,0.7727267000000001
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15-24,total,0.7205623
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,25-64,female,0.4611725
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,25-64,male,0.6548057
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,25-64,total,0.5555521999999999
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,65+,female,0.1841108
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,65+,male,0.4502912
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,65+,total,0.3055403
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15+,female,0.7939104
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15+,male,0.8996128
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15+,total,0.8466104
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15-24,female,0.9050107
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15-24,male,0.9440438
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15-24,total,0.9246264
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,25-64,female,0.7769874
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,25-64,male,0.8919461
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,25-64,total,0.8344753
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,65+,female,0.44664319999999996
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,65+,male,0.7464927
Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,65+,total,0.5857133999999999
Eastern and South-Eastern Asia,Malaysia,2010,15+,female,0.9074768
Eastern and South-Eastern Asia,Malaysia,2010,15+,male,0.9543375000000001
Eastern and South-Eastern Asia,Malaysia,2010,15+,total,0.9311789
Eastern and South-Eastern Asia,Malaysia,2010,15-24,female,0.9845826
Eastern and South-Eastern Asia,Malaysia,2010,15-24,male,0.9838104
Eastern and South-Eastern Asia,Malaysia,2010,15-24,total,0.9841871000000001
Eastern and South-Eastern Asia,Malaysia,2010,25-64,female,0.928214
